mean_sentiment,us_state,date,politician,ticket
0.032736287,Kansas,2020-10-20,kamalaharris,Democrat
0.025457148,Oklahoma,2020-10-20,kamalaharris,Democrat
-0.120352946,Maryland,2020-10-20,donaldtrump,Republican
-0.07927143,Kansas,2020-10-20,donaldtrump,Republican
0.8094,Rhode Island,2020-10-20,mikepence,Republican
0.05903333,Oregon,2020-10-20,mikepence,Republican
-0.106366664,Colorado,2020-10-20,kamalaharris,Democrat
-0.058783695,Florida,2020-10-20,donaldtrump,Republican
0.009590025,other,2020-10-20,joebiden,Democrat
0.30039376,North Carolina,2020-10-20,kamalaharris,Democrat
0.026005607,other,2020-10-20,donaldtrump,Republican
0.111,New Jersey,2020-10-20,mikepence,Republican
0.10183143,California,2020-10-20,joebiden,Democrat
0.15402469,other,2020-10-20,kamalaharris,Democrat
-0.13015662,California,2020-10-20,donaldtrump,Republican
0.34,Utah,2020-10-20,mikepence,Republican
0.42074445,Nevada,2020-10-20,kamalaharris,Democrat
0.2315,South Dakota,2020-10-20,joebiden,Democrat
0.47972,Tennessee,2020-10-20,mikepence,Republican
-0.01953333,Georgia,2020-10-20,mikepence,Republican
-0.028104998,Massachusetts,2020-10-20,donaldtrump,Republican
-0.29992,Idaho,2020-10-20,kamalaharris,Democrat
0.15826128,Georgia,2020-10-20,joebiden,Democrat
0.17355001,Wisconsin,2020-10-20,mikepence,Republican
0.09529375,Tennessee,2020-10-20,kamalaharris,Democrat
0.018287512,Indiana,2020-10-20,kamalaharris,Democrat
0.258,Arkansas,2020-10-20,mikepence,Republican
0.10108286,North Carolina,2020-10-20,joebiden,Democrat
-0.054733332,Nebraska,2020-10-20,joebiden,Democrat
0.11165263,Kentucky,2020-10-20,joebiden,Democrat
0.087905884,Pennsylvania,2020-10-20,kamalaharris,Democrat
0.060844444,Tennessee,2020-10-20,joebiden,Democrat
0.16505,Alaska,2020-10-20,donaldtrump,Republican
0.03197407,Washington,2020-10-20,donaldtrump,Republican
0.035085,Maryland,2020-10-20,joebiden,Democrat
0.03393334,Alabama,2020-10-20,mikepence,Republican
0.042549998,Michigan,2020-10-20,joebiden,Democrat
-0.048683327,South Carolina,2020-10-20,kamalaharris,Democrat
0.334475,Connecticut,2020-10-20,kamalaharris,Democrat
-0.036233332,Rhode Island,2020-10-20,kamalaharris,Democrat
0.23551667,Oklahoma,2020-10-20,joebiden,Democrat
0.15980001,Wyoming,2020-10-20,joebiden,Democrat
0.11929,Connecticut,2020-10-20,joebiden,Democrat
0.20923549,Florida,2020-10-20,kamalaharris,Democrat
-0.1286,Oklahoma,2020-10-20,mikepence,Republican
0.0351,Nevada,2020-10-20,mikepence,Republican
0.23640001,Oregon,2020-10-20,kamalaharris,Democrat
-0.298675,Indiana,2020-10-20,mikepence,Republican
-0.018422224,Louisiana,2020-10-20,kamalaharris,Democrat
0.104899995,Montana,2020-10-20,donaldtrump,Republican
-0.019149998,Alaska,2020-10-20,joebiden,Democrat
0.0060619093,Washington,2020-10-20,joebiden,Democrat
0.11805715,New York,2020-10-20,joebiden,Democrat
-0.062825,Colorado,2020-10-20,joebiden,Democrat
-0.030745452,Utah,2020-10-20,joebiden,Democrat
-0.0979421,Missouri,2020-10-20,joebiden,Democrat
0.8228,Alaska,2020-10-20,kamalaharris,Democrat
-0.25817,Tennessee,2020-10-20,donaldtrump,Republican
-0.1621,New Mexico,2020-10-20,donaldtrump,Republican
-0.1853,Massachusetts,2020-10-20,mikepence,Republican
-0.069737144,Arizona,2020-10-20,donaldtrump,Republican
-0.52639997,South Dakota,2020-10-20,mikepence,Republican
-0.04232857,Alabama,2020-10-20,joebiden,Democrat
0.30018,Maine,2020-10-20,donaldtrump,Republican
0.0031142863,Ohio,2020-10-20,joebiden,Democrat
0.046819232,Florida,2020-10-20,mikepence,Republican
0.22388077,New Jersey,2020-10-20,joebiden,Democrat
0.14936,North Carolina,2020-10-20,mikepence,Republican
0.02206,Pennsylvania,2020-10-20,mikepence,Republican
0.047987506,Idaho,2020-10-20,donaldtrump,Republican
-0.03615,Kansas,2020-10-20,joebiden,Democrat
0.11332644,no_loc,2020-10-20,kamalaharris,Democrat
-0.46504998,New Hampshire,2020-10-20,joebiden,Democrat
-0.5574,Connecticut,2020-10-20,mikepence,Republican
0.20175,District of Columbia,2020-10-20,mikepence,Republican
-0.28114,Iowa,2020-10-20,joebiden,Democrat
0.09199473,Pennsylvania,2020-10-20,joebiden,Democrat
0.6558,South Carolina,2020-10-20,donaldtrump,Republican
0.047288887,West Virginia,2020-10-20,donaldtrump,Republican
0.5093,Rhode Island,2020-10-20,donaldtrump,Republican
-0.496225,Vermont,2020-10-20,donaldtrump,Republican
0.0,New Mexico,2020-10-20,mikepence,Republican
-0.15213144,District of Columbia,2020-10-20,donaldtrump,Republican
-0.143384,California,2020-10-20,mikepence,Republican
-0.3161,Oklahoma,2020-10-20,donaldtrump,Republican
0.3736923,Kentucky,2020-10-20,kamalaharris,Democrat
-0.108621426,Oregon,2020-10-20,donaldtrump,Republican
-0.06266364,Minnesota,2020-10-20,joebiden,Democrat
0.340575,North Dakota,2020-10-20,joebiden,Democrat
0.14168496,no_loc,2020-10-20,mikepence,Republican
0.157665,Wisconsin,2020-10-20,joebiden,Democrat
-0.06425454,Alabama,2020-10-20,kamalaharris,Democrat
-0.06728416,Texas,2020-10-20,donaldtrump,Republican
-0.044809528,Louisiana,2020-10-20,joebiden,Democrat
0.0,Kentucky,2020-10-20,mikepence,Republican
0.15128888,Ohio,2020-10-20,mikepence,Republican
-0.03688125,Kentucky,2020-10-20,donaldtrump,Republican
-0.19979998,Minnesota,2020-10-20,mikepence,Republican
-0.04634,New Mexico,2020-10-20,joebiden,Democrat
-0.29363462,Missouri,2020-10-20,donaldtrump,Republican
0.11155,Iowa,2020-10-20,kamalaharris,Democrat
0.006719049,South Carolina,2020-10-20,joebiden,Democrat
0.6826,Montana,2020-10-20,joebiden,Democrat
-0.111499995,Massachusetts,2020-10-20,kamalaharris,Democrat
0.2208125,New York,2020-10-20,mikepence,Republican
-0.12870002,Hawaii,2020-10-20,joebiden,Democrat
0.020360004,Arizona,2020-10-20,mikepence,Republican
0.139,Massachusetts,2020-10-20,joebiden,Democrat
-0.744,Hawaii,2020-10-20,donaldtrump,Republican
-0.043537498,Virginia,2020-10-20,mikepence,Republican
0.026425002,Illinois,2020-10-20,donaldtrump,Republican
-0.07908095,Texas,2020-10-20,mikepence,Republican
-0.10824001,Alabama,2020-10-20,donaldtrump,Republican
0.05427222,District of Columbia,2020-10-20,kamalaharris,Democrat
0.14796,Virginia,2020-10-20,joebiden,Democrat
-0.058299996,Mississippi,2020-10-20,donaldtrump,Republican
0.27245456,Nevada,2020-10-20,donaldtrump,Republican
-0.39962,Colorado,2020-10-20,mikepence,Republican
-0.0076722237,Indiana,2020-10-20,donaldtrump,Republican
0.3018111,Utah,2020-10-20,kamalaharris,Democrat
0.040812403,no_loc,2020-10-21,mikepence,Republican
-0.0049361996,no_loc,2020-10-21,joebiden,Democrat
0.20605715,New York,2020-10-21,mikepence,Republican
-0.3149,Montana,2020-10-21,kamalaharris,Democrat
-0.00011666616,Florida,2020-10-21,mikepence,Republican
-0.18748,Hawaii,2020-10-21,donaldtrump,Republican
0.21466757,New York,2020-10-21,kamalaharris,Democrat
0.231175,Mississippi,2020-10-21,kamalaharris,Democrat
-0.05242745,Michigan,2020-10-21,donaldtrump,Republican
-0.9136,South Dakota,2020-10-21,kamalaharris,Democrat
0.5719,Idaho,2020-10-21,mikepence,Republican
0.09365416,Maryland,2020-10-21,donaldtrump,Republican
0.08535001,Delaware,2020-10-21,donaldtrump,Republican
0.9097,Wyoming,2020-10-21,donaldtrump,Republican
0.05793419,Kansas,2020-10-21,joebiden,Democrat
0.14453703,Tennessee,2020-10-21,donaldtrump,Republican
0.0924,Michigan,2020-10-21,mikepence,Republican
0.28580526,South Carolina,2020-10-21,kamalaharris,Democrat
0.058604542,Maryland,2020-10-21,kamalaharris,Democrat
0.15084,California,2020-10-21,kamalaharris,Democrat
-0.04091316,North Carolina,2020-10-21,kamalaharris,Democrat
0.044271052,Illinois,2020-10-21,donaldtrump,Republican
-0.339875,Iowa,2020-10-21,donaldtrump,Republican
0.49625,Alabama,2020-10-21,mikepence,Republican
-0.066072725,Tennessee,2020-10-21,kamalaharris,Democrat
0.117875,Washington,2020-10-21,mikepence,Republican
0.16550002,Hawaii,2020-10-21,joebiden,Democrat
-0.20136668,Arkansas,2020-10-21,kamalaharris,Democrat
-0.2202,Connecticut,2020-10-21,mikepence,Republican
0.5672333,South Dakota,2020-10-21,joebiden,Democrat
0.028151283,Virginia,2020-10-21,joebiden,Democrat
-0.3454,South Dakota,2020-10-21,donaldtrump,Republican
-0.18541579,Oklahoma,2020-10-21,donaldtrump,Republican
0.4019,Alaska,2020-10-21,kamalaharris,Democrat
-0.2202,Oklahoma,2020-10-21,mikepence,Republican
0.03522,Indiana,2020-10-21,kamalaharris,Democrat
-0.011950369,Texas,2020-10-21,donaldtrump,Republican
-0.031513333,Connecticut,2020-10-21,donaldtrump,Republican
-0.122784205,Louisiana,2020-10-21,donaldtrump,Republican
-0.11183,Arkansas,2020-10-21,joebiden,Democrat
-0.13476667,Alabama,2020-10-21,donaldtrump,Republican
0.34636667,Alaska,2020-10-21,joebiden,Democrat
-0.25045,Minnesota,2020-10-21,mikepence,Republican
0.4511,Vermont,2020-10-21,joebiden,Democrat
-0.017973911,Arizona,2020-10-21,kamalaharris,Democrat
-0.28178334,Arkansas,2020-10-21,donaldtrump,Republican
-0.19979167,Minnesota,2020-10-21,donaldtrump,Republican
-0.962,North Dakota,2020-10-21,kamalaharris,Democrat
-0.011874197,Georgia,2020-10-21,kamalaharris,Democrat
-0.616275,Hawaii,2020-10-21,kamalaharris,Democrat
-0.011820754,Florida,2020-10-21,donaldtrump,Republican
0.4094421,Utah,2020-10-21,kamalaharris,Democrat
-0.63554996,Rhode Island,2020-10-21,donaldtrump,Republican
-0.074657135,Arizona,2020-10-21,mikepence,Republican
0.7906,Iowa,2020-10-21,mikepence,Republican
0.1993575,Pennsylvania,2020-10-21,kamalaharris,Democrat
0.2117,Louisiana,2020-10-21,mikepence,Republican
0.0485,North Carolina,2020-10-21,mikepence,Republican
-0.050774414,Ohio,2020-10-21,donaldtrump,Republican
0.08564337,New York,2020-10-21,joebiden,Democrat
0.09075714,Idaho,2020-10-21,donaldtrump,Republican
0.176425,Nevada,2020-10-21,mikepence,Republican
0.160625,Illinois,2020-10-21,mikepence,Republican
0.19222175,other,2020-10-21,mikepence,Republican
0.08182759,Washington,2020-10-21,donaldtrump,Republican
0.0,Hawaii,2020-10-21,mikepence,Republican
-0.10998571,Maryland,2020-10-21,joebiden,Democrat
-0.13171428,Virginia,2020-10-21,mikepence,Republican
0.18898334,Colorado,2020-10-21,joebiden,Democrat
0.13678461,Iowa,2020-10-21,joebiden,Democrat
0.042317387,Kentucky,2020-10-21,joebiden,Democrat
0.6908,Montana,2020-10-21,mikepence,Republican
-0.105859995,Idaho,2020-10-21,joebiden,Democrat
0.12682353,Wisconsin,2020-10-21,donaldtrump,Republican
-0.0844,Colorado,2020-10-21,mikepence,Republican
0.026307695,Connecticut,2020-10-21,joebiden,Democrat
-0.036184087,Kansas,2020-10-21,mikepence,Republican
0.140065,New Jersey,2020-10-21,kamalaharris,Democrat
-0.036950223,other,2020-10-21,joebiden,Democrat
0.14593023,District of Columbia,2020-10-21,donaldtrump,Republican
-0.044275,Indiana,2020-10-21,donaldtrump,Republican
-0.020109497,no_loc,2020-10-21,donaldtrump,Republican
-0.35493335,Alaska,2020-10-21,donaldtrump,Republican
0.07104678,Texas,2020-10-21,kamalaharris,Democrat
-0.059472587,California,2020-10-21,donaldtrump,Republican
-0.029308476,Pennsylvania,2020-10-21,donaldtrump,Republican
-0.030919531,Texas,2020-10-21,joebiden,Democrat
0.1828,New Hampshire,2020-10-21,kamalaharris,Democrat
0.04820001,Rhode Island,2020-10-21,joebiden,Democrat
-0.040170584,Washington,2020-10-21,joebiden,Democrat
-0.12907222,Massachusetts,2020-10-21,donaldtrump,Republican
0.0,Puerto Rico,2020-10-21,joebiden,Democrat
0.16515002,New Jersey,2020-10-21,mikepence,Republican
0.025934376,Ohio,2020-10-21,kamalaharris,Democrat
0.21017143,New Mexico,2020-10-21,donaldtrump,Republican
0.09335,Nebraska,2020-10-21,joebiden,Democrat
0.113147825,California,2020-10-21,mikepence,Republican
0.034225002,Kentucky,2020-10-21,kamalaharris,Democrat
-0.19602223,West Virginia,2020-10-21,joebiden,Democrat
0.339575,Maine,2020-10-21,joebiden,Democrat
-0.13841818,South Carolina,2020-10-21,joebiden,Democrat
0.05688667,Minnesota,2020-10-21,joebiden,Democrat
0.052353848,Virginia,2020-10-21,donaldtrump,Republican
-0.0295,South Carolina,2020-10-21,donaldtrump,Republican
0.1042125,Indiana,2020-10-21,joebiden,Democrat
-0.0564,Pennsylvania,2020-10-21,joebiden,Democrat
-0.047053564,Illinois,2020-10-21,kamalaharris,Democrat
-0.22761667,Nebraska,2020-10-21,kamalaharris,Democrat
-0.015933335,Arizona,2020-10-21,donaldtrump,Republican
-0.07044762,New Jersey,2020-10-21,joebiden,Democrat
-0.31800002,North Dakota,2020-10-21,joebiden,Democrat
0.025554547,Oklahoma,2020-10-21,kamalaharris,Democrat
-0.114700004,New Mexico,2020-10-21,kamalaharris,Democrat
0.5903,Utah,2020-10-21,mikepence,Republican
-0.015999997,Missouri,2020-10-21,joebiden,Democrat
0.022732355,Virginia,2020-10-21,kamalaharris,Democrat
0.08641052,Georgia,2020-10-21,donaldtrump,Republican
0.06617,Mississippi,2020-10-21,donaldtrump,Republican
-0.4404,North Dakota,2020-10-21,mikepence,Republican
0.15365957,Illinois,2020-10-21,joebiden,Democrat
0.3548,West Virginia,2020-10-21,mikepence,Republican
-0.001266059,no_loc,2020-10-21,kamalaharris,Democrat
0.132388,North Carolina,2020-10-21,joebiden,Democrat
0.042076472,Louisiana,2020-10-21,kamalaharris,Democrat
-0.13780625,Washington,2020-10-21,kamalaharris,Democrat
-0.035166662,New Hampshire,2020-10-21,joebiden,Democrat
0.24259333,Minnesota,2020-10-21,kamalaharris,Democrat
-0.049804345,Oregon,2020-10-21,kamalaharris,Democrat
0.1864789,other,2020-10-21,kamalaharris,Democrat
0.16393636,Massachusetts,2020-10-21,kamalaharris,Democrat
-0.14225909,Oklahoma,2020-10-21,joebiden,Democrat
-0.04101111,Texas,2020-10-21,mikepence,Republican
-0.35680002,District of Columbia,2020-10-21,mikepence,Republican
0.15841667,Massachusetts,2020-10-21,joebiden,Democrat
-0.17761429,New Mexico,2020-10-21,joebiden,Democrat
-0.1218,Delaware,2020-10-21,joebiden,Democrat
-0.010581813,Pennsylvania,2020-10-21,mikepence,Republican
0.07865455,Alabama,2020-10-21,kamalaharris,Democrat
0.2998778,Connecticut,2020-10-21,kamalaharris,Democrat
-0.025011769,Nevada,2020-10-21,kamalaharris,Democrat
-0.2374857,Iowa,2020-10-21,kamalaharris,Democrat
-0.19972001,Utah,2020-10-21,joebiden,Democrat
0.24293333,Montana,2020-10-21,joebiden,Democrat
-0.26381335,Ohio,2020-10-21,mikepence,Republican
-0.21775,Maine,2020-10-21,donaldtrump,Republican
0.20259333,Wisconsin,2020-10-21,joebiden,Democrat
-0.3182,Rhode Island,2020-10-21,kamalaharris,Democrat
-0.15136388,Tennessee,2020-10-21,joebiden,Democrat
-0.24165556,Wisconsin,2020-10-21,kamalaharris,Democrat
-0.021715002,Oregon,2020-10-21,joebiden,Democrat
-0.3766,North Dakota,2020-10-21,donaldtrump,Republican
-0.063333325,Vermont,2020-10-21,donaldtrump,Republican
0.29314443,Massachusetts,2020-10-21,mikepence,Republican
0.24085,New Hampshire,2020-10-21,mikepence,Republican
-0.053148977,Ohio,2020-10-21,joebiden,Democrat
-0.064935714,Louisiana,2020-10-21,joebiden,Democrat
0.018014284,New Jersey,2020-10-21,donaldtrump,Republican
0.119975,Mississippi,2020-10-21,joebiden,Democrat
0.05371579,Nevada,2020-10-21,donaldtrump,Republican
-0.3548,Tennessee,2020-10-21,mikepence,Republican
0.12579167,Georgia,2020-10-21,joebiden,Democrat
0.024029877,Kansas,2020-10-21,donaldtrump,Republican
-0.6115,Vermont,2020-10-21,kamalaharris,Democrat
0.05995,Nevada,2020-10-21,joebiden,Democrat
-0.047271427,West Virginia,2020-10-21,donaldtrump,Republican
0.18596819,Michigan,2020-10-21,kamalaharris,Democrat
0.0628946,Arizona,2020-10-21,joebiden,Democrat
0.0748037,Colorado,2020-10-21,donaldtrump,Republican
-0.075674996,West Virginia,2020-10-21,kamalaharris,Democrat
0.36806667,Wisconsin,2020-10-21,mikepence,Republican
-0.11239615,New York,2020-10-21,donaldtrump,Republican
-0.11743333,Montana,2020-10-21,donaldtrump,Republican
0.15262501,Indiana,2020-10-21,mikepence,Republican
0.5849,Puerto Rico,2020-10-21,kamalaharris,Democrat
0.3612,Nebraska,2020-10-21,mikepence,Republican
-0.3939,Arkansas,2020-10-21,mikepence,Republican
0.2711282,Michigan,2020-10-21,joebiden,Democrat
0.14078571,Idaho,2020-10-21,kamalaharris,Democrat
0.362075,Maine,2020-10-21,kamalaharris,Democrat
0.0,Delaware,2020-10-21,kamalaharris,Democrat
0.064321876,North Carolina,2020-10-21,donaldtrump,Republican
-0.24912499,Nebraska,2020-10-21,donaldtrump,Republican
0.1653,Missouri,2020-10-21,donaldtrump,Republican
0.106000006,Utah,2020-10-21,donaldtrump,Republican
0.15288462,Colorado,2020-10-21,kamalaharris,Democrat
0.03992069,District of Columbia,2020-10-21,joebiden,Democrat
-0.20587142,New Hampshire,2020-10-21,donaldtrump,Republican
0.2498591,Alabama,2020-10-21,joebiden,Democrat
-0.9109,Puerto Rico,2020-10-21,donaldtrump,Republican
-0.035791665,District of Columbia,2020-10-21,kamalaharris,Democrat
0.083723314,other,2020-10-21,donaldtrump,Republican
0.019600004,Maryland,2020-10-21,mikepence,Republican
0.031060379,Florida,2020-10-21,kamalaharris,Democrat
0.35369998,Missouri,2020-10-21,mikepence,Republican
-0.09635715,Georgia,2020-10-21,mikepence,Republican
-0.047101147,Kansas,2020-10-21,kamalaharris,Democrat
-0.2102,Kentucky,2020-10-21,donaldtrump,Republican
-0.21524061,Oregon,2020-10-21,donaldtrump,Republican
-0.1561,Kentucky,2020-10-21,mikepence,Republican
0.09319286,Missouri,2020-10-21,kamalaharris,Democrat
0.0500152,Florida,2020-10-21,joebiden,Democrat
0.03650373,California,2020-10-21,joebiden,Democrat
0.09377924,Tennessee,2020-10-22,joebiden,Democrat
-0.067236006,Maryland,2020-10-22,kamalaharris,Democrat
0.4059,Utah,2020-10-22,mikepence,Republican
0.03505667,Pennsylvania,2020-10-22,kamalaharris,Democrat
4.999836e-05,New Hampshire,2020-10-22,joebiden,Democrat
0.06338287,other,2020-10-22,kamalaharris,Democrat
0.22884999,Connecticut,2020-10-22,kamalaharris,Democrat
0.2023,Alaska,2020-10-22,kamalaharris,Democrat
-0.7391,Virginia,2020-10-22,mikepence,Republican
0.044500005,Wyoming,2020-10-22,kamalaharris,Democrat
-0.29225,Washington,2020-10-22,mikepence,Republican
-0.09311212,Pennsylvania,2020-10-22,donaldtrump,Republican
-0.2003,New Mexico,2020-10-22,mikepence,Republican
-0.019166658,Mississippi,2020-10-22,donaldtrump,Republican
-0.069078185,Michigan,2020-10-22,donaldtrump,Republican
-0.20955,Vermont,2020-10-22,joebiden,Democrat
-0.8225,Puerto Rico,2020-10-22,donaldtrump,Republican
0.124076925,North Carolina,2020-10-22,kamalaharris,Democrat
0.59245,Wyoming,2020-10-22,donaldtrump,Republican
-0.039166663,Utah,2020-10-22,joebiden,Democrat
-0.013351283,Georgia,2020-10-22,donaldtrump,Republican
-0.37221175,Louisiana,2020-10-22,donaldtrump,Republican
-0.22731052,Ohio,2020-10-22,donaldtrump,Republican
-0.11576512,Virginia,2020-10-22,donaldtrump,Republican
0.07684167,Virginia,2020-10-22,joebiden,Democrat
0.4939,Nebraska,2020-10-22,kamalaharris,Democrat
-0.037205555,Virginia,2020-10-22,kamalaharris,Democrat
0.048337504,New Mexico,2020-10-22,kamalaharris,Democrat
-0.03297725,Kansas,2020-10-22,kamalaharris,Democrat
0.055242863,West Virginia,2020-10-22,kamalaharris,Democrat
-0.0059500113,South Dakota,2020-10-22,joebiden,Democrat
-0.12799512,Ohio,2020-10-22,kamalaharris,Democrat
0.0019090907,Utah,2020-10-22,kamalaharris,Democrat
0.022800002,Georgia,2020-10-22,joebiden,Democrat
-0.11622891,Florida,2020-10-22,donaldtrump,Republican
-0.15091708,Ohio,2020-10-22,joebiden,Democrat
-0.110624984,Nebraska,2020-10-22,joebiden,Democrat
-0.12943548,Missouri,2020-10-22,donaldtrump,Republican
0.3990333,Delaware,2020-10-22,donaldtrump,Republican
0.046626087,Nevada,2020-10-22,joebiden,Democrat
-0.19469999,Montana,2020-10-22,kamalaharris,Democrat
0.06257142,Texas,2020-10-22,mikepence,Republican
-0.023349997,New Jersey,2020-10-22,kamalaharris,Democrat
0.066099994,Hawaii,2020-10-22,joebiden,Democrat
-0.11083335,Vermont,2020-10-22,donaldtrump,Republican
0.1779,Oregon,2020-10-22,mikepence,Republican
-0.8396,Wisconsin,2020-10-22,mikepence,Republican
-0.1848,Pennsylvania,2020-10-22,mikepence,Republican
-0.0337,Louisiana,2020-10-22,joebiden,Democrat
0.076588884,Missouri,2020-10-22,joebiden,Democrat
0.651475,Maine,2020-10-22,kamalaharris,Democrat
-0.017445238,Missouri,2020-10-22,kamalaharris,Democrat
0.053570453,New Jersey,2020-10-22,donaldtrump,Republican
-0.102924556,no_loc,2020-10-22,donaldtrump,Republican
-0.10711333,Connecticut,2020-10-22,donaldtrump,Republican
0.044769235,Arizona,2020-10-22,kamalaharris,Democrat
-0.18989998,Montana,2020-10-22,joebiden,Democrat
-0.07405909,Wisconsin,2020-10-22,joebiden,Democrat
-0.055217307,Arizona,2020-10-22,donaldtrump,Republican
0.13481724,Washington,2020-10-22,kamalaharris,Democrat
-0.14171316,Illinois,2020-10-22,donaldtrump,Republican
0.075276315,Illinois,2020-10-22,joebiden,Democrat
-0.6463,Louisiana,2020-10-22,mikepence,Republican
-0.3612,New Hampshire,2020-10-22,mikepence,Republican
0.024533326,Hawaii,2020-10-22,donaldtrump,Republican
0.2979846,Alabama,2020-10-22,joebiden,Democrat
0.044841662,Maryland,2020-10-22,joebiden,Democrat
0.19368888,Iowa,2020-10-22,joebiden,Democrat
-0.22755,California,2020-10-22,mikepence,Republican
-0.22817895,Kentucky,2020-10-22,kamalaharris,Democrat
0.020923985,Kansas,2020-10-22,joebiden,Democrat
0.00827895,Kentucky,2020-10-22,donaldtrump,Republican
-0.12101153,Indiana,2020-10-22,donaldtrump,Republican
-0.126425,Ohio,2020-10-22,mikepence,Republican
-0.0991,Nebraska,2020-10-22,donaldtrump,Republican
-0.10991429,New Mexico,2020-10-22,joebiden,Democrat
0.057715625,District of Columbia,2020-10-22,kamalaharris,Democrat
-0.12474799,Colorado,2020-10-22,donaldtrump,Republican
-0.43315265,Alabama,2020-10-22,donaldtrump,Republican
0.6705,North Dakota,2020-10-22,kamalaharris,Democrat
-0.243775,Mississippi,2020-10-22,kamalaharris,Democrat
0.128,South Dakota,2020-10-22,kamalaharris,Democrat
0.23851818,Idaho,2020-10-22,kamalaharris,Democrat
-0.010255555,Iowa,2020-10-22,donaldtrump,Republican
0.09043333,Illinois,2020-10-22,kamalaharris,Democrat
-0.023006896,Colorado,2020-10-22,kamalaharris,Democrat
-0.04011429,Kentucky,2020-10-22,joebiden,Democrat
-0.31077334,Oklahoma,2020-10-22,joebiden,Democrat
0.895125,Delaware,2020-10-22,kamalaharris,Democrat
-0.07297294,Texas,2020-10-22,donaldtrump,Republican
-0.09148333,Mississippi,2020-10-22,joebiden,Democrat
0.15349999,Idaho,2020-10-22,donaldtrump,Republican
-0.0062612905,Florida,2020-10-22,kamalaharris,Democrat
-0.0735,Michigan,2020-10-22,mikepence,Republican
-0.18023333,West Virginia,2020-10-22,donaldtrump,Republican
-0.17634399,Oregon,2020-10-22,donaldtrump,Republican
0.07273636,Wisconsin,2020-10-22,kamalaharris,Democrat
-0.11343714,Washington,2020-10-22,donaldtrump,Republican
-0.038033336,other,2020-10-22,mikepence,Republican
-0.02892857,South Carolina,2020-10-22,joebiden,Democrat
-0.08992223,Massachusetts,2020-10-22,kamalaharris,Democrat
-0.11151875,Oklahoma,2020-10-22,donaldtrump,Republican
-0.04997653,no_loc,2020-10-22,mikepence,Republican
0.021025002,Massachusetts,2020-10-22,mikepence,Republican
0.005405888,Washington,2020-10-22,joebiden,Democrat
-0.1837381,Wisconsin,2020-10-22,donaldtrump,Republican
-0.008594872,District of Columbia,2020-10-22,donaldtrump,Republican
-0.050633334,New Mexico,2020-10-22,donaldtrump,Republican
0.023360642,New York,2020-10-22,kamalaharris,Democrat
0.09280262,California,2020-10-22,joebiden,Democrat
0.7717,Maine,2020-10-22,mikepence,Republican
0.08901666,Arkansas,2020-10-22,joebiden,Democrat
0.77065,Rhode Island,2020-10-22,kamalaharris,Democrat
-0.07223889,Oklahoma,2020-10-22,kamalaharris,Democrat
-0.032484863,Texas,2020-10-22,joebiden,Democrat
-0.221425,Alaska,2020-10-22,donaldtrump,Republican
0.051230002,Arkansas,2020-10-22,kamalaharris,Democrat
-0.0990275,Tennessee,2020-10-22,donaldtrump,Republican
0.21075,District of Columbia,2020-10-22,mikepence,Republican
-0.349275,Illinois,2020-10-22,mikepence,Republican
-0.32280555,Louisiana,2020-10-22,kamalaharris,Democrat
-0.30109167,Nevada,2020-10-22,kamalaharris,Democrat
0.0248208,Florida,2020-10-22,joebiden,Democrat
-0.8169,Puerto Rico,2020-10-22,kamalaharris,Democrat
0.05481071,Massachusetts,2020-10-22,joebiden,Democrat
-0.1495125,Minnesota,2020-10-22,kamalaharris,Democrat
0.02136818,New York,2020-10-22,joebiden,Democrat
-0.025338795,no_loc,2020-10-22,kamalaharris,Democrat
0.048634782,Michigan,2020-10-22,joebiden,Democrat
0.0929,New Jersey,2020-10-22,joebiden,Democrat
0.0026595253,North Carolina,2020-10-22,donaldtrump,Republican
-0.7096,Oklahoma,2020-10-22,mikepence,Republican
-0.22284348,Nevada,2020-10-22,donaldtrump,Republican
0.2893,Tennessee,2020-10-22,mikepence,Republican
0.12675714,Indiana,2020-10-22,mikepence,Republican
-0.16883333,Montana,2020-10-22,donaldtrump,Republican
-0.3548,Maryland,2020-10-22,mikepence,Republican
-0.8805,North Dakota,2020-10-22,mikepence,Republican
-0.123576,Minnesota,2020-10-22,donaldtrump,Republican
-0.01868077,Colorado,2020-10-22,joebiden,Democrat
-0.044133335,South Carolina,2020-10-22,donaldtrump,Republican
-0.0678,Indiana,2020-10-22,kamalaharris,Democrat
-0.0797,Alabama,2020-10-22,kamalaharris,Democrat
-0.13257693,West Virginia,2020-10-22,joebiden,Democrat
0.06786666,Wyoming,2020-10-22,joebiden,Democrat
-0.7964,Montana,2020-10-22,mikepence,Republican
0.25391,Idaho,2020-10-22,joebiden,Democrat
-0.07399849,Kansas,2020-10-22,donaldtrump,Republican
0.6249,Rhode Island,2020-10-22,donaldtrump,Republican
0.00791603,no_loc,2020-10-22,joebiden,Democrat
-0.007250011,Arizona,2020-10-22,mikepence,Republican
0.09315,Michigan,2020-10-22,kamalaharris,Democrat
-0.031266663,Rhode Island,2020-10-22,joebiden,Democrat
0.175175,Delaware,2020-10-22,joebiden,Democrat
-0.06127647,Massachusetts,2020-10-22,donaldtrump,Republican
0.28716666,Minnesota,2020-10-22,mikepence,Republican
0.011533334,Tennessee,2020-10-22,kamalaharris,Democrat
